Line 129: type='character', name='Walrus', _id='cJMq4zdUor2Or6US' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 130: type='character', name='Gorilla', _id='cksC1kyymTUe6X0j' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 131: type='character', name='Plesiosaurus (Dinosaur)', _id='d8phrf4bXnbGLiDL' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 132: type='character', name='Enchanter Heron', _id='dWqIEAbswaIrPegI' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 133: type='character', name='Rhinoceros', _id='dhYdOq9WWPQ70USH' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 134: type='character', name='Diplodocus', _id='e2QrQnlDkXXIeskA' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 135: type='character', name='Prionosuchus', _id='eAbyC9pXkhPDTHxb' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 136: type='character', name='Ornithomimosaur', _id='eYdd9hkG8pt7XJ50' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 137: type='character', name='Therizinosaurus (Dinosaur)', _id='eZwXv5jCBcSasY3q' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 138: type='character', name='Snapping Flytrap', _id='eikmnbVkt1B4LFCX' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 139: type='character', name='Sea Crawler', _id='f4fztfnIGUc15gzt' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 140: type='character', name='Triceratops', _id='fKTdYDAtl7NY631P' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 141: type='character', name='Skittergoat', _id='frf2Y7uJKBlnl5Nw' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 142: type='character', name='Zebra', _id='fwR0ByPCQMIAhgE6' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 143: type='character', name='Wolverine', _id='g96f24HWtUOxZTUA' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 144: type='character', name='Shissah', _id='gSu5DcFtP8yKNetX' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 145: type='character', name='Cheetah', _id='hJF1WkvruN5u79S5' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 146: type='character', name='Giant Mole', _id='hiBCYMUjqWpKizC7' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 147: type='character', name='Giant Mantis', _id='hmNhw7ZFlTyrM8Bi' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 148: type='character', name='Brontotherium (Megafauna)', _id='hs1qK9IHZu6KcFSb' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 149: type='character', name='Giant Mosquito', _id='i5ZL81oxd0jbISRZ' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 150: type='character', name='Chalicotherium (Megafauna)', _id='iWoOsIuNGf9Pjads' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 151: type='character', name='Bacallia', _id='icBNXhxAsmSNjv06' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 152: type='character', name='Giant Salamander', _id='j7AR8P1hIQvc4izu' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 153: type='character', name='Uintatherium (Megafauna)', _id='jMZ4xyIVbxHfCJO7' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 154: type='character', name='Moa (Megafauna)', _id='jMcXMvSE3JrzSGWw' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 155: type='character', name='Hippocampus', _id='jOCVxnqdxoEELlcZ' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 156: type='character', name='Giant Assassin Bug', _id='jOOjynWbgkafpDTQ' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 157: type='character', name='Pteranodon', _id='jbEoURBF6zxVkXv0' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 158: type='character', name='Gylptodon', _id='k6u3cEUix5QmjBQ5' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 159: type='character', name='Giant Beetle', _id='kQADV3NZBImk77QK' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 160: type='character', name='Giant Chameleon', _id='lJYIIp8219SUX9l7' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 161: type='character', name='Moose', _id='lSF2IDEVKckv0k5k' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 162: type='character', name='Anglerfish', _id='lUtqjnlGtfY7jwnp' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 163: type='character', name='Worg', _id='lcFDUyu832CP1iQh' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 164: type='character', name='Ankylosaurus', _id='lhbGvDjoq88q4wwX' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 165: type='character', name='Giant Snapping Turtle', _id='lhvMSDTSSqbRmZX8' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 166: type='character', name='Axe Beak', _id='luyY9FefqTRoZNvW' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 167: type='character', name='Velociraptor', _id='mHKqdOJWIn6WNi9H' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 168: type='character', name='Dire Rat', _id='nBiMhJVaRzvUO1a5' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 169: type='character', name='Ostrich', _id='neFecH81xZyRXMx5' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 170: type='character', name='Basilosaurus', _id='nlryfY28DgFDEK7Y' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 171: type='character', name='Frog Father', _id='oJaNeSuFnSa6Q1bM' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 172: type='character', name='Giant Moray Eel', _id='oL1ZWwYDLs8Hv4HH' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 173: type='character', name='Arsinoitherium', _id='onfFmQQfqK66XjnE' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 174: type='character', name='Elasmotherium (Megafauna)', _id='oyEGeLdBryjTycFK' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 175: type='character', name='Giant Skunk', _id='pjwkVGlZWFztvRxa' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 176: type='character', name='Blue Whale', _id='qFDJNLq72PH19hYw' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 177: type='character', name='Giant Owl', _id='qo6K1ccCGU8RTAsu' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 178: type='character', name='Baboon', _id='rKSfr0kFMVYbsNTx' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 179: type='character', name='Giant Seahorse', _id='s2aaPTnAX8NYGavL' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 180: type='character', name='Archaeopteryx', _id='soD9AHlgoUn6AcvL' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 181: type='character', name='Reindeer', _id='stKQDPk0I2aCQvSP' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 182: type='character', name='Iguanodon', _id='t2XspzVEmiuqdcrD' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 183: type='character', name='Polar Bear', _id='tNKsTYfXhn1oESYa' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 184: type='character', name='Giant Weasel', _id='teGappWm9bdCVPJj' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 185: type='character', name='Digmaul', _id='tuDi95OCuE92VMI0' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 186: type='character', name='Thylacine', _id='u4z9bnLC9hRaOHeE' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 187: type='npc', name='Hippopotamus', _id='uAywpYGAs02zJrDg' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 188: type='character', name='Cow', _id='uHaYm020Z5IirsIR' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 189: type='character', name='Dunkleosteus', _id='uIrr3OdXOYTJsTRT' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 190: type='character', name='Giant Crab', _id='uvHHPgsk8vsD2iaz' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 191: type='character', name='Bull of Zagresh', _id='vmrcPjbiPYye7Wah' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 192: type='character', name='Devil Monkey', _id='w5FUg8sBdukJlLzR' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 193: type='npc', name='Dimorphodon', _id='wQzP3hLoGlqnoIRD' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 194: type='character', name='Giganotosaurus (Dinosaur)', _id='wSOwWpr6Y9X4lCg4' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 195: type='character', name='Giant Scorpion', _id='wfa2SiJ3xgHaspto' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 196: type='character', name='Hammerhead Shark', _id='xCg1RAkpKOzQIxIJ' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 197: type='character', name='Archelon', _id='xRo1c0l3DTgBA0U2' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 198: type='character', name='Reef Snake', _id='xqveiBwYhXcKENEB' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 199: type='character', name='Blackwisp Egret', _id='xvTUaNU1RXmGQPpg' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 200: type='character', name='Snake, Viper', _id='y2g5We6Dl7Ki5HrA' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 201: type='character', name='Giant Solifugid', _id='yPFepyTDniAzwLg7' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 202: type='character', name='Eohippus', _id='yVXRMPN5frhyHbfl' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 203: type='character', name='Giant Squid', _id='yXJGsDHKPE6TqE8F' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 204: type='character', name='Hyenas', _id='yvZ9UP38wbB069W2' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 205: type='character', name='Ceratosaurus (Dinosaur)', _id='yxn8dR1g3QOW5yCF' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 206: type='character', name='Gorthek', _id='zAPMvp5skkmQga2n' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 207: type='character', name='Giant Spider', _id='zTaz6ChnBuJCwh9t' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 208: type='character', name='Whisperfall Vulture', _id='zTovsCQzmIf5EgED' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
Line 209: type='character', name='Squid', _id='zaFpoLCMgMkE88ET' -> traits.eres: created dict; traits.eres.value: None/missing -> []; traits.dr: created dict; traits.dr.value: None/missing -> []; traits.dv.custom: str -> list
